Grupos,Valores de Cinza
Vanish_2,185.05
Vanish_2,184.38
Vanish_2,183.99
Vanish_2,183.42
Vanish_2,184.4
Vanish_2,184.57
Vanish_2,184.4
Vanish_2,186.05
Vanish_2,186.35
Vanish_2,185.43
Vanish_2,185.66
Vanish_2,185.47
Sabao em barra_2,155.91
Sabao em barra_2,155.46
Sabao em barra_2,155.77
Sabao em barra_2,155.88
Sabao em barra_2,155.83
Sabao em barra_2,157.22
Sabao em barra_2,157.9
Sabao em barra_2,158.19
Sabao em barra_2,157.4
Sabao em barra_2,157.4
Sabao em barra_2,157.42
Sabao em barra_2,157.04
Sabao em barra_2,155.58
Sabao em barra_2,155.25
Sabao em barra_2,153.76
Sabao em barra_2,154.1
Sabao em barra_2,154.76
Sabao em barra_2,156.83
Sabao em barra_2,159.35
Sabao em barra_2,159.51
Sabao em barra_2,158.76
Sabao em barra_2,158.24
Sabao em barra_2,158.01
Sabao em barra_2,157.92
Sabao em barra_2,156.47
Sabao em barra_2,156.16
Sabao em barra_2,156.65
Sabao em barra_2,154.76
Sabao em barra_2,155.05
Sabao em barra_2,155.5
Sabao em barra_2,156.84
Sabao em barra_2,157.78
Sabao em barra_2,157.66
Sabao em barra_2,158.46
Sabao em barra_2,159.01
Sabao em barra_2,159.35
Sabao em barra_2,158.19
Sabao em barra_2,157.53
Sabao em barra_2,156.33
Sabao em barra_2,155.26
Sabao em barra_2,153.69
Sabao em barra_2,155.6
Sabao em barra_2,156.83
Sabao em barra_2,158.34
Sabao em barra_2,158.93
Sabao em barra_2,159.71
Sabao em barra_2,159.12
Sabao em barra_2,159.14
Sabao em barra_2,157.99
Sabao em barra_2,157.05
Sabao em barra_2,155.92
Sabao em barra_2,155.45
Sabao em barra_2,155.38
Sabao em barra_2,155.62
Sabao em barra_2,155.65
Sabao em barra_2,157.64
Sabao em barra_2,157.38
Sabao em barra_2,158.6
Sabao em barra_2,157.33
Sabao em barra_2,156.79
Sabao em barra_2,157.19
Sabao em barra_2,158.52
Sabao em barra_2,157.48
Sabao em barra_2,156.41
Sabao em barra_2,155.84
Sabao em barra_2,154.96
Sabao em barra_2,155.26
